"","date","site","plot","subplot","diversity","id","species","genus","family","growth_form","seed_source_short","type","survival","height","number_leaves","number_herb_damaged","number_fungal_damaged","number_necrotic_damaged","percent_hmin","percent_hmax","percent_fmin","percent_fmax","percent_nmin","percent_nmax","notes"
"706",2023-09-24,"b","bv23","bv23-ii",2,"394","itea omeiensis","itea","iteaceae","shrub","II","sapling","1",63,53,10,0,0,0.01,0.1,NA,NA,NA,NA,"internal invader"
"707",2023-09-24,"b","bv23","bv23-ii",2,"429","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",102,150,65,5,0,0.01,0.1,0.05,0.05,NA,NA,"5; external invader"
"708",2023-09-24,"b","bv23","bv23-ii",2,"663","rhaphiolepis indica","rhaphiolepis","rosaceae","shrub/tree","ASP","sapling","1",16,38,4,0,0,0.01,0.8,NA,NA,NA,NA,"planted, but not at this site"
"709",2023-09-24,"b","bv23","bv23-ii",2,"784","rhaphiolepis indica","rhaphiolepis","rosaceae","shrub/tree","ASP","sapling","1",27,73,4,0,0,0.01,0.1,NA,NA,NA,NA,"planted, but not at this site"
"710",2023-09-24,"b","bv23","bv23-iii",2,"69","vaccinium bracteatum","vaccinium","ericaceae","shrub/tree","EI","sapling","1",58,100,17,0,0,0.01,0.2,NA,NA,NA,NA,"3; external invader"
"711",2023-09-24,"b","bv23","bv23-iv",2,"1118","itea omeiensis","itea","iteaceae","shrub","II","seedling","s",9,4,0,0,0,NA,NA,NA,NA,NA,NA,"seedling; internal invader"
"712",2023-09-24,"b","bv23","bv23-iv",2,"179","itea omeiensis","itea","iteaceae","shrub","II","sapling","1",30,22,3,0,0,0.01,0.95,NA,NA,NA,NA,"internal invader"
"713",2023-09-24,"b","bv23","bv23-iv",2,"191","itea omeiensis","itea","iteaceae","shrub","II","sapling","1",16,8,1,0,0,0.05,0.05,NA,NA,NA,NA,"internal invader"
"714",2023-09-24,"b","bv23","bv23-iv",2,"253","itea omeiensis","itea","iteaceae","shrub","II","sapling","1",20,12,0,0,0,NA,NA,NA,NA,NA,NA,"internal invader"
"715",2023-09-24,"b","bv23","bv23-iv",2,"338","dalbergia hupeana","dalbergia","fabaceae","tree","EI","seedling","1",7,2,2,0,0,0.05,0.2,NA,NA,NA,NA,"external invader"
"716",2023-09-24,"b","bv23","bv23-iv",2,"410","camellia fraterna","camellia","theaceae","shrub/tree","EI","sapling","1",18,14,1,0,0,0.05,0.05,NA,NA,NA,NA,"external invader"
"717",2023-09-24,"b","bv23","bv23-iv",2,"432","vaccinium bracteatum","vaccinium","ericaceae","shrub/tree","EI","sapling","1",62,120,24,0,0,0.01,0.1,NA,NA,NA,NA,"4; external invader"
"718",2023-09-24,"b","bv23","bv23-iv",2,"466","itea omeiensis","itea","iteaceae","shrub","II","sapling","1",29,38,2,0,0,0.01,0.01,NA,NA,NA,NA,"internal invader"
"719",2023-09-24,"b","bv24","bv24-iv",1,"1086","viburnum setigerum","viburnum","adoxaceae","shrub/tree","II","sapling","n",81,19,6,0,0,0.01,0.2,NA,NA,NA,NA,"internal invader"
"720",2023-09-24,"b","bv24","bv24-iv",1,"1087","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP","sapling","n",71,150,25,10,0,0.01,0.1,0.1,0.3,NA,NA,"5; planted, but not at this site"
"721",2023-09-24,"b","bv24","bv24-iv",1,"1100","viburnum setigerum","viburnum","adoxaceae","shrub/tree","II","sapling","n",24,4,1,0,0,0.01,0.01,NA,NA,NA,NA,"internal invader"
"722",2023-09-24,"b","bv24","bv24-iv",1,"1125","itea omeiensis","itea","iteaceae","shrub","II","sapling","n",55,19,0,0,0,NA,NA,NA,NA,NA,NA,"internal invader"
"723",2023-09-24,"b","bv24","bv24-iv",1,"1130","dalbergia hupeana","dalbergia","fabaceae","tree","EI","sapling","n",22,7,3,0,0,0.01,0.03,NA,NA,NA,NA,"external invader"
"724",2023-09-24,"b","bv24","bv24-iv",1,"1143","ilex suaveolens","ilex","aquifoliaceae","shrub/tree","EI","sapling","n",62,21,4,0,0,0.01,0.05,NA,NA,NA,NA,"external invader"
"725",2023-09-24,"b","bv24","bv24-iv",1,"274","viburnum setigerum","viburnum","adoxaceae","shrub/tree","II","sapling","n",83,31,14,0,0,0.01,0.8,NA,NA,NA,NA,"internal invader"
"726",2023-09-24,"b","bv24","bv24-iv",1,"795","viburnum setigerum","viburnum","adoxaceae","shrub/tree","II","sapling","1",84,53,14,0,0,0.01,0.6,NA,NA,NA,NA,"internal invader"
"727",2023-09-24,"b","bv24","bv24-iv",1,"822","viburnum setigerum","viburnum","adoxaceae","shrub/tree","II","sapling","n",43,13,7,0,0,0.01,0.3,NA,NA,NA,NA,"internal invader"
"728",2023-09-24,"b","bv24","bv24-iv",1,"822x","euonymus maxiflorus","euonymus","celastraceae","shrub/tree","EI",NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"presumed id, absent in sep 23; external invader"
"729",2023-09-24,"b","bv24","bv24-iv",1,"843","ilex suaveolens","ilex","aquifoliaceae","shrub/tree","EI","sapling","1",42,14,0,1,0,NA,NA,0.3,0.3,NA,NA,"external invader"
"730",2023-09-24,"b","bv24","bv24-iv",1,"872","viburnum setigerum","viburnum","adoxaceae","shrub/tree","II",NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"presumed id, absent in sep 23. based on 795; internal invader"
"731",2023-09-24,"b","bv24","bv24-iv",1,"886","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","n",66,120,16,0,0,0.01,0.05,NA,NA,NA,NA,"4; external invader"
"732",2023-09-24,"b","bv24","bv24-iv",1,"886x","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree",NA,NA,"d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mistyped as 890; presumed id, abesnt in sep 23; NA"
"733",2023-09-24,"b","bv24","bv24-iv",1,"890x","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mistyped as 890; presumed id, abesnt in sep 23; external invader"
"734",2023-09-24,"b","bv24","bv24-iv",1,"895","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP","sapling","1",57,150,15,0,0,0.01,0.03,NA,NA,NA,NA,"5; planted, but not at this site"
"735",2023-09-24,"b","bv24","bv24-iv",1,"930","itea omeiensis","itea","iteaceae","shrub","II","sapling","1",62,38,5,0,0,0.01,0.1,NA,NA,NA,NA,"internal invader"
"736",2023-09-24,"b","bv24","bv24-iv",1,"957","euonymus maxiflorus","euonymus","celastraceae","shrub/tree","EI",NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"presumed id, absent in sep 23; external invader"
"737",2023-09-24,"b","bv24","bv24-iv",1,"958","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP","sapling","n",49,120,8,76,0,0.01,0.05,0.01,0.03,NA,NA,"4; planted, but not at this site"
"738",2023-09-24,"b","bx21","bx21-i",1,"1095","vaccinium bracteatum","vaccinium","ericaceae","shrub/tree","EI","sapling","n",48,180,18,78,0,0.01,0.03,0.01,0.2,NA,NA,"6; external invader"
"739",2023-09-24,"b","bx21","bx21-i",1,"1109","itea omeiensis","itea","iteaceae","shrub","II","sapling","n",64,100,30,20,0,0.01,0.2,0.01,0.1,NA,NA,"3; internal invader"
"740",2023-09-24,"b","bx21","bx21-i",1,"1132","rhus chinensis","rhus","anacardiaceae","shrub/tree","ASP","sapling","n",22,6,2,4,0,0.01,0.03,0.01,0.03,NA,NA,"planted, but not at this site"
"741",2023-09-24,"b","bx21","bx21-i",1,"164","rhus chinensis","rhus","anacardiaceae","shrub/tree","ASP","sapling","1",31,5,5,5,0,0.01,0.1,0.01,0.05,NA,NA,"planted, but not at this site"
"742",2023-09-24,"b","bx21","bx21-i",1,"604","itea omeiensis","itea","iteaceae","shrub","II","sapling","1",46,72,4,14,0,0.01,0.1,0.01,0.2,NA,NA,"internal invader"
"743",2023-09-24,"b","bx21","bx21-i",1,"631","camellia japonica","camellia","theaceae","shrub/tree","EI","sapling","1",123,180,48,0,0,0.01,0.05,NA,NA,NA,NA,"6; external invader"
"744",2023-09-24,"b","bx21","bx21-i",1,"653","alniphyllum fortunei","alniphyllum","styracaceae","tree","II","sapling","1",95,51,38,14,0,0.01,0.1,0.01,0.05,NA,NA,"internal invader"
"745",2023-09-24,"b","bx21","bx21-i",1,"658x","euonymus maxiflorus","euonymus","celastraceae","shrub/tree","EI",NA,"d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"formerly 653.; external invader"
"746",2023-09-24,"b","bx21","bx21-ii",1,"1021","premna microphylla","premna","lamiaceae","shrub/tree",NA,"seedling","s",5,2,0,0,0,NA,NA,NA,NA,NA,NA,NA
"747",2023-09-24,"b","bx21","bx21-ii",1,"1089","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP","sapling","n",59,210,56,14,0,0.01,0.6,0.01,0.03,NA,NA,"7; planted, but not at this site"
"748",2023-09-24,"b","bx21","bx21-ii",1,"1113","smilax china","smilax","smilacaceae","shrub/liana","EI","sapling","n",19,21,12,10,0,0.01,0.1,0.01,0.03,NA,NA,"external invader"
"749",2023-09-24,"b","bx21","bx21-ii",1,"1128","smilax china","smilax","smilacaceae","shrub/liana","EI","sapling","n",108,44,30,0,0,0.01,0.95,NA,NA,NA,NA,"external invader"
"750",2023-09-24,"b","bx21","bx21-ii",1,"206","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",49,35,5,0,0,0.01,0.1,NA,NA,NA,NA,"external invader"
"751",2023-09-24,"b","bx21","bx21-ii",1,"370","rhus chinensis","rhus","anacardiaceae","shrub/tree","ASP","sapling","1",46,30,13,8,0,0.01,0.3,0.01,0.05,NA,NA,"planted, but not at this site"
"752",2023-09-24,"b","bx21","bx21-ii",1,"579","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",49,66,4,9,0,0.01,0.05,0.01,0.2,NA,NA,"external invader"
"753",2023-09-24,"b","bx21","bx21-ii",1,"620","rhus chinensis","rhus","anacardiaceae","shrub/tree","ASP","seedling","n",10,6,2,4,0,0.01,0.05,0.01,0.2,NA,NA,"planted, but not at this site"
"754",2023-09-24,"b","bx21","bx21-ii",1,"620x","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP",NA,"d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"planted, but not at this site"
"755",2023-09-24,"b","bx21","bx21-iii",1,"1154","rhus chinensis","rhus","anacardiaceae","shrub/tree","ASP","sapling","n",20,14,4,0,0,0.01,0.1,NA,NA,NA,NA,"planted, but not at this site"
"756",2023-09-24,"b","bx21","bx21-iii",1,"1174","rhus chinensis","rhus","anacardiaceae","shrub/tree","ASP","seedling","n",14,9,2,0,0,0.01,0.05,NA,NA,NA,NA,"planted, but not at this site"
"757",2023-09-24,"b","bx21","bx21-iii",1,"306","castanopsis sclerophylla","castanopsis","fagaceae","tree","II","sapling","1",78,53,18,4,0,0.01,0.9,0.01,0.1,NA,NA,"internal invader"
"758",2023-09-24,"b","bx21","bx21-iii",1,"383","itea omeiensis","itea","iteaceae","shrub","II","sapling","1",87,100,23,0,0,0.01,0.7,NA,NA,NA,NA,"3; internal invader"
"759",2023-09-24,"b","bx21","bx21-iii",1,"702","castanopsis sclerophylla","castanopsis","fagaceae","tree","II","sapling","1",51,53,28,0,0,0.01,0.4,NA,NA,NA,NA,"internal invader"
"760",2023-09-24,"b","bx21","bx21-iii",1,"718","castanopsis sclerophylla","castanopsis","fagaceae","tree","II","sapling","1",87,100,77,27,0,0.01,0.2,0.01,0.03,NA,NA,"3; internal invader"
"761",2023-09-24,"b","bx21","bx21-iv",1,"1148","unknown sp.","unknown","unknown","unknown",NA,"sapling","s",24,3,0,0,0,NA,NA,NA,NA,NA,NA,NA
"762",2023-09-24,"b","bx21","bx21-iv",1,"1167","rhaphiolepis indica","rhaphiolepis","rosaceae","shrub/tree","ASP","sapling","n",41,63,10,0,0,0.01,0.1,NA,NA,NA,NA,"planted, but not at this site"
"763",2023-09-24,"b","bx21","bx21-iv",1,"1203","osmanthus fragrans","osmanthus","oleaceae","shrub/tree","EI","sapling","n",20,17,0,2,0,NA,NA,0.05,0.2,NA,NA,"external invader"
"764",2023-09-24,"b","bx21","bx21-iv",1,"242","alniphyllum fortunei","alniphyllum","styracaceae","tree","II","sapling","1",53,13,0,0,3,NA,NA,NA,NA,0.05,0.05,"internal invader"
"765",2023-09-24,"b","bx21","bx21-iv",1,"456","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",51,50,8,0,0,0.01,0.05,NA,NA,NA,NA,"external invader"
"766",2023-09-24,"b","bx21","bx21-iv",1,"574","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP","sapling","1",79,330,44,33,0,0.01,0.1,0.01,0.3,NA,NA,"11; planted, but not at this site"
"767",2023-09-24,"b","bx21","bx21-iv",1,"699","rhus chinensis","rhus","anacardiaceae","shrub/tree","ASP","sapling","1",68,120,36,32,0,0.01,0.2,0.01,0.05,NA,NA,"4; planted, but not at this site"
"768",2023-09-24,"b","bx21","bx21-iv",1,"767","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP","sapling","1",55,100,23,0,0,0.01,0.1,NA,NA,NA,NA,"3; planted, but not at this site"
"769",2023-09-25,"b","bq27","bq27-i",2,"1160","camellia fraterna","camellia","theaceae","shrub/tree","EI","seedling","n",13,25,4,0,0,0.01,0.05,NA,NA,NA,NA,"external invader"
"770",2023-09-25,"b","bq27","bq27-i",2,"1177","smilax china","smilax","smilacaceae","shrub/liana","EI","sapling","l",43,35,5,0,2,0.01,0.2,NA,NA,0.01,0.1,"external invader"
"771",2023-09-25,"b","bq27","bq27-i",2,"1184","premna microphylla","premna","lamiaceae","shrub/tree","EI","seedling","n",15,4,1,0,0,0.03,0.03,NA,NA,NA,NA,"external invader"
"772",2023-09-25,"b","bq27","bq27-i",2,"1187","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP","sapling","n",26,16,0,0,0,NA,NA,NA,NA,NA,NA,"planted, but not at this site"
"773",2023-09-25,"b","bq27","bq27-ii",2,"1149","unknown sp.","unknown","unknown","unknown",NA,"sapling","n",43,22,5,0,0,0.01,0.3,NA,NA,NA,NA,NA
"774",2023-09-25,"b","bq27","bq27-ii",2,"1218","smilax glabra","smilax","smilacaceae","shrub/liana","EI","seedling","n",13,13,0,0,0,NA,NA,NA,NA,NA,NA,"external invader"
"775",2023-09-25,"b","bq27","bq27-ii",2,"175","ilex suaveolens","ilex","aquifoliaceae","shrub/tree","EI","seedling","1",8,15,0,0,0,NA,NA,NA,NA,NA,NA,"external invader"
"776",2023-09-25,"b","bq27","bq27-ii",2,"298","itea omeiensis","itea","iteaceae","shrub","II","sapling","1",78,42,7,0,0,0.05,0.6,NA,NA,NA,NA,"internal invader"
"777",2023-09-25,"b","bq27","bq27-ii",2,"361","itea omeiensis","itea","iteaceae","shrub","II","sapling","1",17,44,0,0,0,NA,NA,NA,NA,NA,NA,"internal invader"
"778",2023-09-25,"b","bq27","bq27-ii",2,"674","ilex suaveolens","ilex","aquifoliaceae","shrub/tree","EI",NA,"d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"external invader"
"779",2023-09-25,"b","bq27","bq27-ii",2,"697","lithocarpus glaber","lithocarpus","fagaceae","tree","II","sapling","1",37,28,3,1,0,0.01,0.2,0.1,0.1,NA,NA,"internal invader"
"780",2023-09-25,"b","bq27","bq27-ii",2,"807","lindera reflexa","lindera","lauraceae","shrub/tree","EI","sapling","1",44,29,6,2,0,0.01,0.1,0.01,0.01,NA,NA,"external invader"
"781",2023-09-25,"b","bq27","bq27-ii",2,"85","lindera reflexa","lindera","lauraceae","shrub/tree","EI",NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"external invader"
"782",2023-09-25,"b","bq27","bq27-iii",2,"1213","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP","sapling","n",29,34,0,0,0,NA,NA,NA,NA,NA,NA,"planted, but not at this site"
"783",2023-09-25,"b","bq27","bq27-iii",2,"1310","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP","sapling","n",18,9,0,0,0,NA,NA,NA,NA,NA,NA,"planted, but not at this site"
"784",2023-09-25,"b","bq27","bq27-iii",2,"1378","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP","sapling","n",27,22,0,0,0,NA,NA,NA,NA,NA,NA,"planted, but not at this site"
"785",2023-09-25,"b","bq27","bq27-iii",2,"561","ilex suaveolens","ilex","aquifoliaceae","shrub/tree","EI","sapling","1",26,5,0,0,0,NA,NA,NA,NA,NA,NA,"external invader"
"786",2023-09-25,"b","bq27","bq27-iii",2,"586","lindera reflexa","lindera","lauraceae","shrub/tree","EI","seedling","1",13,11,1,0,0,0.05,0.05,NA,NA,NA,NA,"external invader"
"787",2023-09-25,"b","bq27","bq27-iii",2,"589","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP","sapling","1",61,100,10,0,0,0.01,0.05,NA,NA,NA,NA,"3; planted, but not at this site"
"788",2023-09-25,"b","bq27","bq27-iii",2,"771","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP","sapling","1",37,43,1,0,0,0.5,0.5,NA,NA,NA,NA,"planted, but not at this site"
"789",2023-09-25,"b","bq27","bq27-iii",2,"82","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP","sapling","1",38,60,10,0,0,0.01,0.1,NA,NA,NA,NA,"60 leaves ip; planted, but not at this site"
"790",2023-09-25,"b","bq27","bq27-iii",2,"835","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP","sapling","1",52,50,15,4,0,0.01,0.8,0.01,0.05,NA,NA,"planted, but not at this site"
"791",2023-09-25,"b","bq27","bq27-iv",2,"100","ilex pubescens","ilex","aquifoliaceae","shrub/tree","EI","sapling","1",41,5,1,0,0,0.05,0.05,NA,NA,NA,NA,"external invader"
"792",2023-09-25,"b","bq27","bq27-iv",2,"1156","smilax china","smilax","smilacaceae","shrub/liana","EI","sapling","n",31,36,8,0,0,0.01,0.2,NA,NA,NA,NA,"external invader"
"793",2023-09-25,"b","bq27","bq27-iv",2,"1163","camellia fraterna","camellia","theaceae","shrub/tree","EI","sapling","n",20,10,0,1,0,NA,NA,0.03,0.03,NA,NA,"external invader"
"794",2023-09-25,"b","bq27","bq27-iv",2,"305","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",42,100,10,0,0,0.01,0.2,NA,NA,NA,NA,"3; external invader"
"795",2023-09-25,"b","bq27","bq27-iv",2,"691","camellia fraterna","camellia","theaceae","shrub/tree","EI","sapling","1",20,31,1,0,0,0.01,0.01,NA,NA,NA,NA,"external invader"
"796",2023-09-25,"b","br29","br29-i",1,"104","vaccinium bracteatum","vaccinium","ericaceae","shrub/tree","EI","sapling","1",37,39,4,13,0,0.01,0.3,0.01,0.05,NA,NA,"external invader"
"797",2023-09-25,"b","br29","br29-i",1,"362","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP",NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"presumed id, absent in sep 23; planted, but not at this site"
"798",2023-09-25,"b","br29","br29-i",1,"417","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP","sapling","1",51,100,23,0,0,0.01,0.1,NA,NA,NA,NA,"3; planted, but not at this site"
"799",2023-09-25,"b","br29","br29-i",1,"611","rhaphiolepis indica","rhaphiolepis","rosaceae","shrub/tree","ASP","sapling","r",163,150,110,0,0,0.01,0.3,NA,NA,NA,NA,"5; planted, but not at this site"
"800",2023-09-25,"b","br29","br29-ii",1,"1166","unknown sp.","unknown","unknown","unknown",NA,"seedling","s",8,13,0,0,0,NA,NA,NA,NA,NA,NA,NA
"801",2023-09-25,"b","br29","br29-ii",1,"240","itea omeiensis","itea","iteaceae","shrub","II","seedling","1",6,4,1,1,0,0.01,0.01,0.01,0.01,NA,NA,"internal invader"
"802",2023-09-25,"b","br29","br29-ii",1,"442","vaccinium bracteatum","vaccinium","ericaceae","shrub/tree","EI","sapling","1",36,33,3,8,0,0.01,0.05,0.01,0.1,NA,NA,"external invader"
"803",2023-09-25,"b","br29","br29-iv",1,"1182","camellia japonica","camellia","theaceae","shrub/tree","EI","sapling","n",17,3,0,0,0,NA,NA,NA,NA,NA,NA,"external invader"
"804",2023-09-25,"b","br29","br29-iv",1,"1193","premna microphylla","premna","lamiaceae","shrub/tree","EI","sapling","n",20,4,1,0,0,0.05,0.05,NA,NA,NA,NA,"external invader"
"805",2023-09-25,"b","br29","br29-iv",1,"1207","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP","sapling","n",24,9,0,0,0,NA,NA,NA,NA,NA,NA,"9 leaves in plot; planted, but not at this site"
"806",2023-09-25,"b","bt13","bt13-i",1,"23","unknown sp.","unknown","unknown","unknown",NA,"sapling","h;x",92,18,7,0,12,0.01,0.05,NA,NA,0.01,0.05,"herb; NA"
"807",2023-09-25,"b","bt13","bt13-i",1,"923","smilax china","smilax","smilacaceae","shrub/liana","EI","sapling","l",76,50,16,0,9,0.01,0.1,NA,NA,0.05,0.2,"external invader"
"808",2023-09-25,"b","bt13","bt13-i",1,"979","smilax china","smilax","smilacaceae","shrub/liana","EI","sapling","l",49,35,26,0,17,0.01,0.5,NA,NA,0.01,0.1,"external invader"
"809",2023-09-25,"b","bt13","bt13-ii",1,"189","ilex pubescens","ilex","aquifoliaceae","shrub/tree","EI","sapling","1",12,36,5,0,1,0.01,0.05,NA,NA,1,1,"external invader"
"810",2023-09-25,"b","bt13","bt13-ii",1,"189","ilex pubescens","ilex","aquifoliaceae","shrub/tree","EI","sapling","1",52,36,5,0,1,0.01,0.05,NA,NA,1,1,"external invader"
"811",2023-09-25,"b","bt13","bt13-ii",1,"272","ilex pubescens","ilex","aquifoliaceae","shrub/tree","EI","sapling","",48,40,4,0,0,0.01,0.05,NA,NA,NA,NA,"external invader"
"812",2023-09-25,"b","bt13","bt13-ii",1,"319","ilex pubescens","ilex","aquifoliaceae","shrub/tree","EI","sapling","1",64,69,14,0,3,0.01,0.15,NA,NA,0.01,0.05,"external invader"
"813",2023-09-25,"b","bt13","bt13-ii",1,"331","ilex pubescens","ilex","aquifoliaceae","shrub/tree","EI",NA,"d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"external invader"
"814",2023-09-25,"b","bt13","bt13-ii",1,"336","ilex pubescens","ilex","aquifoliaceae","shrub/tree","EI","sapling","1",60,120,24,24,0,0.05,0.2,0.01,0.4,NA,NA,"4; external invader"
"815",2023-09-25,"b","bt13","bt13-ii",1,"479","ilex pubescens","ilex","aquifoliaceae","shrub/tree","EI",NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"external invader"
"816",2023-09-25,"b","bt13","bt13-ii",1,"740","ilex pubescens","ilex","aquifoliaceae","shrub/tree","EI","seedling","n",14,18,3,0,2,0.01,0.05,NA,NA,0.01,0.03,"external invader"
"817",2023-09-25,"b","bt13","bt13-ii",1,"787","ilex pubescens","ilex","aquifoliaceae","shrub/tree","EI","sapling","1",72,120,28,0,0,0.05,0.2,NA,NA,NA,NA,"4; external invader"
"818",2023-09-25,"b","bt13","bt13-ii",1,"855","ilex pubescens","ilex","aquifoliaceae","shrub/tree","EI","sapling","n",40,19,6,0,0,0.01,0.3,NA,NA,NA,NA,"external invader"
"819",2023-09-25,"b","bt13","bt13-ii",1,"9","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",98,120,0,0,0,NA,NA,NA,NA,NA,NA,"4; external invader"
"820",2023-09-25,"b","bt13","bt13-iii",1,"207","unknown sp.","unknown","unknown","unknown",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"821",2023-09-25,"b","bt13","bt13-iii",1,"256","unknown sp.","unknown","unknown","unknown",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"822",2023-09-25,"b","bt13","bt13-iii",1,"859","rhus chinensis","rhus","anacardiaceae","shrub/tree","ASP","sapling","1",28,10,3,0,0,0.01,0.01,NA,NA,NA,NA,"formerly 310; planted, but not at this site"
"823",2023-09-25,"b","bt13","bt13-iii",1,"976","ilex ficoidea","ilex","aquifoliaceae","shrub/tree","EI","sapling","1",40,18,2,10,0,0.01,0.2,0.05,0.3,NA,NA,"external invader"
"824",2023-09-25,"b","bt13","bt13-iv",1,"224","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",21,67,3,0,4,0.01,0.1,NA,NA,0.01,NA,"external invader"
"825",2023-09-25,"b","bt13","bt13-iv",1,"315","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",20,100,20,17,0,0.01,0.4,0.01,0.2,NA,NA,"3; external invader"
"826",2023-09-25,"b","bt29","bt19-iiiv",1,"1282","quercus phillyreoides","quercus","fagaceae","tree",NA,NA,"",41,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,"formerly 148; NA"
"827",2023-09-25,"b","bt29","bt29-i",1,"1146","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","n",27,29,1,0,0,0.1,0.1,NA,NA,NA,NA,"external invader"
"828",2023-09-25,"b","bt29","bt29-i",1,"1179","itea omeiensis","itea","iteaceae","shrub","II","sapling","n",75,40,9,0,0,0.01,0.2,NA,NA,NA,NA,"internal invader"
"829",2023-09-25,"b","bt29","bt29-i",1,"1200","itea omeiensis","itea","iteaceae","shrub","II","sapling","n",24,21,4,0,0,0.01,0.1,NA,NA,NA,NA,"internal invader"
"830",2023-09-25,"b","bt29","bt29-i",1,"258","itea omeiensis","itea","iteaceae","shrub","II","sapling","1",41,21,12,0,0,0.01,0.6,NA,NA,NA,NA,"internal invader"
"831",2023-09-25,"b","bt29","bt29-i",1,"284","itea omeiensis","itea","iteaceae","shrub","II","sapling","1",102,42,9,0,0,0.01,0.2,NA,NA,NA,NA,"internal invader"
"832",2023-09-25,"b","bt29","bt29-i",1,"326","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",59,74,8,4,0,0.01,0.05,0.05,0.3,NA,NA,"external invader"
"833",2023-09-25,"b","bt29","bt29-i",1,"51","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",39,27,7,0,0,0.01,0.2,NA,NA,NA,NA,"external invader"
"834",2023-09-25,"b","bt29","bt29-iii",1,"1185","itea omeiensis","itea","iteaceae","shrub","II","sapling","n",81,100,10,0,0,0.01,0.3,NA,NA,NA,NA,"3; internal invader"
"835",2023-09-25,"b","bt29","bt29-iii",1,"1199","itea omeiensis","itea","iteaceae","shrub","II","sapling","n",44,13,0,0,0,NA,NA,NA,NA,NA,NA,"internal invader"
"836",2023-09-25,"b","bt29","bt29-iii",1,"1219","ilex suaveolens","ilex","aquifoliaceae","shrub/tree","EI","sapling","n",32,29,4,0,0,0.01,0.03,NA,NA,NA,NA,"external invader"
"837",2023-09-25,"b","bt29","bt29-iii",1,"129","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"external invader"
"838",2023-09-25,"b","bt29","bt29-iii",1,"180","itea omeiensis","itea","iteaceae","shrub","II",NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"internal invader"
"839",2023-09-25,"b","bt29","bt29-iii",1,"188","itea omeiensis","itea","iteaceae","shrub","II","sapling","n",43,28,4,0,0,0.01,0.1,NA,NA,NA,NA,"internal invader"
